"global_step","agent_type: gru (SAVI BC Dataset_v0) - _step","agent_type: gru (SAVI BC Dataset_v0) - _step__MIN","agent_type: gru (SAVI BC Dataset_v0) - _step__MAX","agent_type: gru (SAVI BC Dataset_v0) - metrics/success","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MAX","agent_type: gw (SAVI BC Dataset_v0) - _step","agent_type: gw (SAVI BC Dataset_v0) - _step__MIN","agent_type: gw (SAVI BC Dataset_v0) - _step__MAX","agent_type: gw (SAVI BC Dataset_v0) - metrics/success","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MAX"
"750000","200","200","200","0.1600000023841858","0","0.4000000059604645","201","201","201","0.1600000023841858","0","0.20000000298023224"
"765000","204","204","204","0.1600000023841858","0","0.4000000059604645","205","205","205","0.12000000178813934","0","0.20000000298023224"
"780000","208","208","208","0.3200000047683716","0","0.800000011920929","209","209","209","0.0800000011920929","0","0.4000000059604645"
"795000","212","212","212","0.4000000089406967","0","0.800000011920929","213","213","213","0.20000000298023224","0","0.4000000059604645"
"810000","216","216","216","0.32000001072883605","0","0.6000000238418579","217","217","217","0.20000000596046447","0","0.6000000238418579"
"825000","220","220","220","0.3200000077486038","0","0.6000000238418579","221","221","221","0.0800000011920929","0","0.20000000298023224"
"840000","224","224","224","0.360000005364418","0","0.800000011920929","225","225","225","0.12000000178813934","0","0.20000000298023224"
"855000","228","228","228","0.44000000357627866","0.20000000298023224","1","229","229","229","0","0","0"
"870000","232","232","232","0.28000000715255735","0.20000000298023224","0.6000000238418579","233","233","233","0.12000000178813934","0","0.4000000059604645"
"885000","236","236","236","0.360000005364418","0","0.800000011920929","237","237","237","0.24000000655651094","0","0.6000000238418579"
"900000","240","240","240","0.4800000101327896","0.20000000298023224","0.800000011920929","241","241","241","0.04000000059604645","0","0.20000000298023224"
"915000","244","244","244","0.4000000089406967","0.20000000298023224","0.6000000238418579","245","245","245","0.0800000011920929","0","0.20000000298023224"
"930000","248","248","248","0.4400000125169754","0.20000000298023224","0.6000000238418579","249","249","249","0.12000000178813934","0","0.4000000059604645"
"945000","252","252","252","0.24000000655651094","0","0.6000000238418579","253","253","253","0.04000000059604645","0","0.20000000298023224"
"960000","256","256","256","0.24000000655651094","0","0.6000000238418579","257","257","257","0.24000000357627868","0","0.4000000059604645"
"975000","260","260","260","0.44000000357627866","0","1","261","261","261","0.04000000059604645","0","0.20000000298023224"
"990000","264","264","264","0.20000000298023224","0","0.4000000059604645","265","265","265","0.04000000059604645","0","0.20000000298023224"
"1005000","268","268","268","0.1600000023841858","0","0.4000000059604645","269","269","269","0.4000000059604645","0","0.800000011920929"
"1020000","272","272","272","0.12000000178813934","0","0.4000000059604645","273","273","273","0.0800000011920929","0","0.4000000059604645"
"1035000","276","276","276","0.1600000023841858","0","0.20000000298023224","277","277","277","0.20000000298023224","0","0.4000000059604645"
"1050000","280","280","280","0.24000000357627868","0","0.4000000059604645","281","281","281","0.20000000298023224","0","0.4000000059604645"
"1065000","284","284","284","0.16000000536441802","0","0.6000000238418579","285","285","285","0.04000000059604645","0","0.20000000298023224"
"1080000","288","288","288","0.3600000083446503","0","0.6000000238418579","289","289","289","0.0800000011920929","0","0.4000000059604645"
"1095000","292","292","292","0.20000000596046447","0","0.6000000238418579","293","293","293","0.20000000596046447","0","0.6000000238418579"
"1110000","296","296","296","0.4400000125169754","0.20000000298023224","0.6000000238418579","297","297","297","0.16000000536441802","0","0.6000000238418579"
"1125000","300","300","300","0.3600000113248825","0","0.6000000238418579","301","301","301","0.12000000178813934","0","0.4000000059604645"
"1140000","304","304","304","0.2800000041723251","0","0.4000000059604645","305","305","305","0.12000000178813934","0","0.20000000298023224"
"1155000","308","308","308","0.20000000596046447","0","0.6000000238418579","309","309","309","0.12000000178813934","0","0.4000000059604645"
"1170000","312","312","312","0.3200000047683716","0","0.800000011920929","313","313","313","0.0800000011920929","0","0.20000000298023224"
"1185000","316","316","316","0.24000000357627868","0","0.4000000059604645","317","317","317","0.2800000041723251","0","0.800000011920929"
"1200000","320","320","320","0.28000000715255735","0","0.6000000238418579","321","321","321","0.20000000596046447","0","0.6000000238418579"
"1215000","324","324","324","0.28000000715255735","0","0.6000000238418579","325","325","325","0.0800000011920929","0","0.4000000059604645"
"1230000","328","328","328","0.28000000715255735","0","0.6000000238418579","329","329","329","0.16000000536441802","0","0.6000000238418579"
"1245000","332","332","332","0.3600000113248825","0","0.6000000238418579","333","333","333","0.2800000041723251","0","0.800000011920929"
"1260000","336","336","336","0.24000000655651094","0","0.6000000238418579","337","337","337","0.1600000023841858","0","0.4000000059604645"
"1275000","340","340","340","0.1600000023841858","0","0.4000000059604645","341","341","341","0.3200000077486038","0.20000000298023224","0.6000000238418579"
"1290000","344","344","344","0.5200000196695328","0.20000000298023224","0.6000000238418579","345","345","345","0.20000000298023224","0","0.800000011920929"
"1305000","348","348","348","0.3200000077486038","0","0.6000000238418579","349","349","349","0.20000000596046447","0","0.6000000238418579"
"1320000","352","352","352","0.4000000089406967","0","0.800000011920929","353","353","353","0.12000000476837158","0","0.6000000238418579"
"1335000","356","356","356","0.44000000357627866","0.20000000298023224","1","357","357","357","0.12000000178813934","0","0.4000000059604645"
"1350000","360","360","360","0.44000000655651095","0","1","361","361","361","0.3200000077486038","0","0.6000000238418579"
"1365000","364","364","364","0.24000000357627868","0.20000000298023224","0.4000000059604645","365","365","365","0.04000000059604645","0","0.20000000298023224"
"1380000","368","368","368","0.28000000715255735","0","0.6000000238418579","369","369","369","0.16000000536441802","0","0.6000000238418579"
"1395000","372","372","372","0.0800000011920929","0","0.20000000298023224","373","373","373","0.24000000357627868","0","0.4000000059604645"
"1410000","376","376","376","0.20000000298023224","0","0.4000000059604645","377","377","377","0.24000000655651094","0","0.6000000238418579"
"1425000","380","380","380","0.24000000655651094","0","0.6000000238418579","381","381","381","0.04000000059604645","0","0.20000000298023224"
"1440000","384","384","384","0.3600000083446503","0.20000000298023224","0.6000000238418579","385","385","385","0.20000000298023224","0","0.4000000059604645"
"1455000","388","388","388","0.1600000023841858","0","0.4000000059604645","389","389","389","0.2800000041723251","0","0.800000011920929"
"1470000","392","392","392","0.32000001072883605","0","0.6000000238418579","393","393","393","0.3600000113248825","0","0.6000000238418579"
"1485000","396","396","396","0.3600000083446503","0.20000000298023224","0.6000000238418579","397","397","397","0.28000000715255735","0","0.800000011920929"
"1500000","400","400","400","0.28000000715255735","0","0.6000000238418579","401","401","401","0.24000000357627868","0","0.800000011920929"
"1515000","404","404","404","0.3200000047683716","0","0.800000011920929","405","405","405","0.20000000298023224","0","0.800000011920929"
"1530000","408","408","408","0.44000000655651095","0.20000000298023224","0.800000011920929","409","409","409","0.360000005364418","0","0.800000011920929"
"1545000","412","412","412","0.32000001072883605","0","0.6000000238418579","413","413","413","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"1560000","416","416","416","0.3200000077486038","0","0.6000000238418579","417","417","417","0.4800000101327896","0","0.800000011920929"
"1575000","420","420","420","0.4800000101327896","0.20000000298023224","0.800000011920929","421","421","421","0.5600000023841858","0","1"
"1590000","424","424","424","0.2800000041723251","0","0.800000011920929","425","425","425","0.3600000113248825","0","0.6000000238418579"
"1605000","428","428","428","0.5600000083446502","0.20000000298023224","1","429","429","429","0.4800000101327896","0.20000000298023224","0.800000011920929"
"1620000","432","432","432","0.4800000101327896","0","0.800000011920929","433","433","433","0.5200000107288361","0","0.800000011920929"
"1635000","436","436","436","0.4000000089406967","0","0.800000011920929","437","437","437","0.44000001549720763","0.20000000298023224","0.6000000238418579"
"1650000","440","440","440","0.4400000125169754","0.20000000298023224","0.6000000238418579","441","441","441","0.4000000059604645","0","0.800000011920929"
"1665000","444","444","444","0.4000000059604645","0","1","445","445","445","0.5200000107288361","0","1"
"1680000","448","448","448","0.5600000053644181","0","1","449","449","449","0.2800000011920929","0","1"
"1695000","452","452","452","0.4800000131130219","0","0.800000011920929","453","453","453","0.40000001192092893","0","0.800000011920929"
"1710000","456","456","456","0.4800000101327896","0","1","457","457","457","0.4000000059604645","0.20000000298023224","0.800000011920929"
"1725000","460","460","460","0.5200000166893005","0","0.800000011920929","461","461","461","0.3600000083446503","0","0.800000011920929"
"1740000","464","464","464","0.6000000059604644","0","1","465","465","465","0.2800000041723251","0","0.800000011920929"
"1755000","468","468","468","0.5600000053644181","0.20000000298023224","1","469","469","469","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"1770000","472","472","472","0.44000000655651095","0","0.800000011920929","473","473","473","0.4000000089406967","0.20000000298023224","0.800000011920929"
"1785000","476","476","476","0.40000001192092893","0","0.6000000238418579","477","477","477","0.20000000298023224","0","0.4000000059604645"
"1800000","480","480","480","0.44000000357627866","0","1","481","481","481","0.44000000655651095","0","0.800000011920929"
"1815000","484","484","484","0.48000000715255736","0.20000000298023224","0.800000011920929","485","485","485","0.24000000655651094","0","0.6000000238418579"
"1830000","488","488","488","0.360000005364418","0","0.800000011920929","489","489","489","0.2800000041723251","0","0.800000011920929"
"1845000","492","492","492","0.5200000047683716","0.20000000298023224","1","493","493","493","0.20000000298023224","0","0.800000011920929"
"1860000","496","496","496","0.5200000107288361","0","1","497","497","497","0.44000000655651095","0.20000000298023224","0.800000011920929"
"1875000","500","500","500","0.6000000089406967","0.20000000298023224","0.800000011920929","501","501","501","0.24000000357627868","0","0.800000011920929"
"1890000","504","504","504","0.5200000107288361","0.20000000298023224","0.800000011920929","505","505","505","0.3200000047683716","0","0.800000011920929"
"1905000","508","508","508","0.48000000417232513","0","1","509","509","509","0.3200000077486038","0","0.800000011920929"
"1920000","512","512","512","0.360000005364418","0","1","513","513","513","0.16000000536441802","0","0.6000000238418579"
"1935000","516","516","516","0.48000000715255736","0.20000000298023224","0.800000011920929","517","517","517","0.2800000011920929","0","1"
"1950000","520","520","520","0.48000000417232513","0","1","521","521","521","0.3200000077486038","0","0.800000011920929"
"1965000","524","524","524","0.3600000113248825","0","0.6000000238418579","525","525","525","0.2800000041723251","0","0.800000011920929"
"1980000","528","528","528","0.5600000053644181","0","1","529","529","529","0.360000005364418","0","0.800000011920929"
"1995000","532","532","532","0.4800000101327896","0","1","533","533","533","0.24000000953674316","0","0.6000000238418579"
"2010000","536","536","536","0.6000000149011612","0.20000000298023224","0.800000011920929","537","537","537","0.12000000476837158","0","0.6000000238418579"
"2025000","540","540","540","0.40000000298023225","0.20000000298023224","1","541","541","541","0.3200000047683716","0","0.800000011920929"
"2040000","544","544","544","0.6400000154972076","0.4000000059604645","0.800000011920929","545","545","545","0.3200000047683716","0","0.800000011920929"
"2055000","548","548","548","0.5200000077486038","0","1","549","549","549","0.20000000298023224","0","0.4000000059604645"
"2070000","552","552","552","0.48000000715255736","0","0.800000011920929","553","553","553","0.24000000655651094","0","0.6000000238418579"
"2085000","556","556","556","0.4800000101327896","0.20000000298023224","0.800000011920929","557","557","557","0.24000000357627868","0","0.4000000059604645"
"2100000","560","560","560","0.28000000715255735","0","0.6000000238418579","561","561","561","0.20000000298023224","0","0.800000011920929"
"2115000","564","564","564","0.600000011920929","0","1","565","565","565","0.4400000095367432","0.20000000298023224","0.800000011920929"
"2130000","568","568","568","0.5200000017881393","0","1","569","569","569","0.360000005364418","0","0.800000011920929"
"2145000","572","572","572","0.4000000059604645","0","0.800000011920929","573","573","573","0.24000000357627868","0","0.800000011920929"
"2160000","576","576","576","0.360000005364418","0","0.800000011920929","577","577","577","0.24000000655651094","0","0.6000000238418579"
"2175000","580","580","580","0.4000000089406967","0","0.800000011920929","581","581","581","0.20000000596046447","0","0.6000000238418579"
"2190000","584","584","584","0.48000000417232513","0.20000000298023224","1","585","585","585","0.2800000041723251","0","0.800000011920929"
"2205000","588","588","588","0.4400000095367432","0.20000000298023224","0.800000011920929","589","589","589","0.3600000083446503","0","0.800000011920929"
"2220000","592","592","592","0.2800000041723251","0","0.800000011920929","593","593","593","0.24000000655651094","0","0.6000000238418579"
"2235000","596","596","596","0.3200000077486038","0.20000000298023224","0.6000000238418579","597","597","597","0.5200000107288361","0.20000000298023224","0.800000011920929"
"2250000","600","600","600","0.24000000655651094","0","0.6000000238418579","601","601","601","0.5200000107288361","0.20000000298023224","0.800000011920929"
"2265000","604","604","604","0.2800000041723251","0","0.800000011920929","605","605","605","0.4400000095367432","0.20000000298023224","0.800000011920929"
"2280000","608","608","608","0.2800000011920929","0","1","609","609","609","0.3200000077486038","0","0.800000011920929"
"2295000","612","612","612","0.20000000298023224","0","0.800000011920929","613","613","613","0.44000000655651095","0.20000000298023224","0.800000011920929"
"2310000","616","616","616","0.3600000023841858","0","1","617","617","617","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"2325000","620","620","620","0.40000000298023225","0","1","621","621","621","0.4400000095367432","0","0.800000011920929"
"2340000","624","624","624","0.40000000298023225","0","1","625","625","625","0.3600000083446503","0","0.6000000238418579"
"2355000","628","628","628","0.32000000178813937","0","1","629","629","629","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"2370000","632","632","632","0.28000000715255735","0","0.6000000238418579","633","633","633","0.3600000083446503","0","0.800000011920929"
"2385000","636","636","636","0.24000000655651094","0","0.6000000238418579","637","637","637","0.4000000059604645","0","0.800000011920929"
"2400000","640","640","640","0.360000005364418","0","0.800000011920929","641","641","641","0.5200000077486038","0.20000000298023224","1"
"2415000","644","644","644","0.3200000077486038","0","0.6000000238418579","645","645","645","0.3600000083446503","0","0.800000011920929"
"2430000","648","648","648","0.20000000298023224","0","0.4000000059604645","649","649","649","0.24000000655651094","0","0.6000000238418579"
"2445000","652","652","652","0.32000001072883605","0","0.6000000238418579","653","653","653","0.28000000715255735","0","0.6000000238418579"
"2460000","656","656","656","0.28000000715255735","0","0.6000000238418579","657","657","657","0.2800000041723251","0","0.4000000059604645"
"2475000","660","660","660","0.20000000596046447","0","0.6000000238418579","661","661","661","0.3600000113248825","0","0.6000000238418579"
"2490000","664","664","664","0.24000000357627868","0","0.4000000059604645","665","665","665","0.5200000077486038","0","0.800000011920929"
"2505000","668","668","668","0.20000000596046447","0","0.6000000238418579","669","669","669","0.6000000089406967","0.20000000298023224","0.800000011920929"
"2520000","672","672","672","0.28000000715255735","0.20000000298023224","0.6000000238418579","673","673","673","0.4800000131130219","0","0.800000011920929"
"2535000","676","676","676","0.3200000047683716","0","0.800000011920929","677","677","677","0.5600000083446502","0.20000000298023224","1"
"2550000","680","680","680","0.2800000041723251","0.20000000298023224","0.4000000059604645","681","681","681","0.3200000077486038","0","0.6000000238418579"
"2565000","684","684","684","0.2800000041723251","0","0.800000011920929","685","685","685","0.32000001072883605","0","0.6000000238418579"
"2580000","688","688","688","0.3600000083446503","0","0.800000011920929","689","689","689","0.4800000101327896","0","0.800000011920929"
"2595000","692","692","692","0.4000000089406967","0","0.800000011920929","693","693","693","0.3600000113248825","0","0.6000000238418579"
"2610000","696","696","696","0.44000000655651095","0.20000000298023224","0.800000011920929","697","697","697","0.48000000715255736","0.20000000298023224","1"
"2625000","700","700","700","0.5200000107288361","0.4000000059604645","0.800000011920929","701","701","701","0.32000000178813937","0","1"
"2640000","704","704","704","0.24000000357627868","0","0.4000000059604645","705","705","705","0.32000001072883605","0","0.6000000238418579"
"2655000","708","708","708","0.24000000357627868","0","0.800000011920929","709","709","709","0.3200000077486038","0","0.6000000238418579"
"2670000","712","712","712","0.28000000715255735","0","0.6000000238418579","713","713","713","0.3200000047683716","0","0.4000000059604645"
"2685000","716","716","716","0.3600000083446503","0.20000000298023224","0.6000000238418579","717","717","717","0.3200000047683716","0","0.800000011920929"
"2700000","720","720","720","0.3600000083446503","0","0.800000011920929","721","721","721","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"2715000","724","724","724","0.28000000715255735","0","0.6000000238418579","725","725","725","0.2800000041723251","0","0.4000000059604645"
"2730000","728","728","728","0.3600000113248825","0.20000000298023224","0.6000000238418579","729","729","729","0.4800000101327896","0.20000000298023224","0.800000011920929"
"2745000","732","732","732","0.3600000023841858","0","1","733","733","733","0.4000000059604645","0.20000000298023224","0.800000011920929"
"2760000","736","736","736","0.28000000715255735","0","0.6000000238418579","737","737","737","0.20000000298023224","0","0.4000000059604645"
"2775000","740","740","740","0.3200000077486038","0","0.6000000238418579","741","741","741","0.28000000715255735","0","0.6000000238418579"
"2790000","744","744","744","0.5200000077486038","0.20000000298023224","1","745","745","745","0.5200000077486038","0.20000000298023224","1"
"2805000","748","748","748","0.4000000149011612","0","0.6000000238418579","749","749","749","0.3200000047683716","0","0.800000011920929"
"2820000","752","752","752","0.4400000095367432","0.20000000298023224","0.800000011920929","753","753","753","0.4000000059604645","0","0.800000011920929"
"2835000","756","756","756","0.4000000089406967","0","0.800000011920929","757","757","757","0.28000000715255735","0","0.6000000238418579"
"2850000","760","760","760","0.3600000113248825","0","0.6000000238418579","761","761","761","0.5600000083446502","0","0.800000011920929"
"2865000","764","764","764","0.44000000357627866","0","1","765","765","765","0.4000000089406967","0.20000000298023224","0.6000000238418579"
"2880000","768","768","768","0.48000000715255736","0.20000000298023224","1","769","769","769","0.2800000041723251","0","0.800000011920929"
"2895000","772","772","772","0.44000000655651095","0","1","773","773","773","0.3600000113248825","0","0.6000000238418579"
"2910000","776","776","776","0.4400000125169754","0","0.800000011920929","777","777","777","0.4400000125169754","0","0.800000011920929"
"2925000","780","780","780","0.5200000047683716","0","1","781","781","781","0.4000000089406967","0","0.800000011920929"
"2940000","784","784","784","0.4000000089406967","0","0.800000011920929","785","785","785","0.5600000113248825","0.20000000298023224","0.800000011920929"
"2955000","788","788","788","0.44000000655651095","0","1","789","789","789","0.600000011920929","0.4000000059604645","1"
"2970000","792","792","792","0.5600000113248825","0.20000000298023224","0.800000011920929","793","793","793","0.4800000131130219","0.20000000298023224","0.800000011920929"
"2985000","796","796","796","0.5200000166893005","0.4000000059604645","0.6000000238418579","797","797","797","0.4400000095367432","0.20000000298023224","0.800000011920929"
"3000000","800","800","800","0.3600000083446503","0","0.6000000238418579","801","801","801","0.5200000107288361","0","0.800000011920929"
"3015000","804","804","804","0.5600000113248825","0.20000000298023224","1","805","805","805","0.5600000083446502","0","1"
"3030000","808","808","808","0.5200000077486038","0","1","809","809","809","0.5200000077486038","0.20000000298023224","1"
"3045000","812","812","812","0.4400000095367432","0.20000000298023224","0.800000011920929","813","813","813","0.4800000101327896","0.20000000298023224","0.800000011920929"
"3060000","816","816","816","0.44000000655651095","0","1","817","817","817","0.48000000715255736","0","0.800000011920929"
"3075000","820","820","820","0.5200000077486038","0","0.800000011920929","821","821","821","0.3600000113248825","0.20000000298023224","0.6000000238418579"
"3090000","824","824","824","0.6400000125169754","0.20000000298023224","1","825","825","825","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"3105000","828","828","828","0.5600000053644181","0","1","829","829","829","0.4800000131130219","0.20000000298023224","0.800000011920929"
"3120000","832","832","832","0.40000000298023225","0","1","833","833","833","0.3600000083446503","0","0.6000000238418579"
"3135000","836","836","836","0.48000000417232513","0","1","837","837","837","0.5600000143051147","0.4000000059604645","0.800000011920929"
"3150000","840","840","840","0.5600000053644181","0.20000000298023224","1","841","841","841","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"3165000","844","844","844","0.4400000095367432","0","0.800000011920929","845","845","845","0.2800000041723251","0","0.800000011920929"
"3180000","848","848","848","0.40000000298023225","0","1","849","849","849","0.3600000083446503","0","0.800000011920929"
"3195000","852","852","852","0.6400000154972076","0.4000000059604645","0.800000011920929","853","853","853","0.4800000101327896","0","0.800000011920929"
"3210000","856","856","856","0.6400000214576721","0.6000000238418579","0.800000011920929","857","857","857","0.5600000083446502","0","0.800000011920929"
"3225000","860","860","860","0.6000000149011612","0.20000000298023224","0.800000011920929","861","861","861","0.5600000113248825","0.20000000298023224","1"
"3240000","864","864","864","0.7200000166893006","0.6000000238418579","0.800000011920929","865","865","865","0.1600000023841858","0","0.20000000298023224"
"3255000","868","868","868","0.5600000053644181","0.20000000298023224","1","869","869","869","0.1600000023841858","0","0.20000000298023224"
"3270000","872","872","872","0.7200000047683716","0.4000000059604645","1","873","873","873","0.28000000715255735","0","0.6000000238418579"
"3285000","876","876","876","0.6000000089406967","0.20000000298023224","1","877","877","877","0.04000000059604645","0","0.20000000298023224"
"3300000","880","880","880","0.6800000101327897","0.20000000298023224","1","881","881","881","0.32000001072883605","0","0.6000000238418579"
"3315000","884","884","884","0.48000000417232513","0","1","885","885","885","0.12000000178813934","0","0.4000000059604645"
"3330000","888","888","888","0.6800000131130218","0.4000000059604645","1","889","889","889","0.12000000178813934","0","0.20000000298023224"
"3345000","892","892","892","0.6000000149011612","0.20000000298023224","1","893","893","893","0.12000000178813934","0","0.20000000298023224"
"3360000","896","896","896","0.5600000143051147","0.4000000059604645","0.800000011920929","897","897","897","0.24000000357627868","0.20000000298023224","0.4000000059604645"
"3375000","900","900","900","0.3200000047683716","0","0.800000011920929","901","901","901","0.1600000023841858","0","0.4000000059604645"
"3390000","904","904","904","0.6000000089406967","0.20000000298023224","1","905","905","905","0.12000000178813934","0","0.4000000059604645"
"3405000","908","908","908","0.6400000065565109","0.20000000298023224","1","909","909","909","0.1600000023841858","0","0.4000000059604645"
"3420000","912","912","912","0.5600000023841858","0.20000000298023224","1","913","913","913","0.3600000113248825","0","0.6000000238418579"
"3435000","916","916","916","0.5200000047683716","0","1","917","917","917","0.4000000089406967","0","0.800000011920929"
"3450000","920","920","920","0.4000000089406967","0","0.800000011920929","921","921","921","0.24000000357627868","0","0.4000000059604645"
"3465000","924","924","924","0.28000000715255735","0","0.800000011920929","925","925","925","0.3200000047683716","0.20000000298023224","0.4000000059604645"
"3480000","928","928","928","0.4800000160932541","0.20000000298023224","0.6000000238418579","929","929","929","0.360000005364418","0.20000000298023224","0.4000000059604645"
"3495000","932","932","932","0.44000000357627866","0","1","933","933","933","0.44000000655651095","0.20000000298023224","0.800000011920929"
"3510000","936","936","936","0.48000000715255736","0","0.800000011920929","937","937","937","0.32000001072883605","0","0.6000000238418579"
"3525000","940","940","940","0.5200000196695328","0.20000000298023224","0.6000000238418579","941","941","941","0.3600000113248825","0","0.6000000238418579"
"3540000","944","944","944","0.5600000053644181","0","1","945","945","945","0.3600000113248825","0.20000000298023224","0.6000000238418579"
"3555000","948","948","948","0.44000000357627866","0","1","949","949","949","0.28000000715255735","0","0.6000000238418579"
"3570000","952","952","952","0.6400000095367432","0","1","953","953","953","0.4400000095367432","0","0.800000011920929"
"3585000","956","956","956","0.4400000125169754","0","0.800000011920929","957","957","957","0.3200000077486038","0","0.6000000238418579"
"3600000","960","960","960","0.44000000655651095","0","0.800000011920929","961","961","961","0.4000000059604645","0","0.800000011920929"
"3615000","964","964","964","0.4400000095367432","0.20000000298023224","0.800000011920929","965","965","965","0.48000000715255736","0.4000000059604645","0.800000011920929"
"3630000","968","968","968","0.4800000160932541","0.20000000298023224","0.6000000238418579","969","969","969","0.5200000137090683","0.20000000298023224","0.800000011920929"
