"global_step","agent_type: gru (SAVI BC Dataset_v0) - _step","agent_type: gru (SAVI BC Dataset_v0) - _step__MIN","agent_type: gru (SAVI BC Dataset_v0) - _step__MAX","agent_type: gru (SAVI BC Dataset_v0) - metrics/success","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MAX","agent_type: gw (SAVI BC Dataset_v0) - _step","agent_type: gw (SAVI BC Dataset_v0) - _step__MIN","agent_type: gw (SAVI BC Dataset_v0) - _step__MAX","agent_type: gw (SAVI BC Dataset_v0) - metrics/success","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gw (SAVI BC Dataset_v0) - metrics/success__MAX"
"4890000","1304.4","1304","1305","0.4000000089406967","0.20000000298023224","0.6000000238418579","1305","1305","1305","0.4000000059604645","0","0.800000011920929"
"4905000","1308.4","1308","1309","0.4400000125169754","0.20000000298023224","0.6000000238418579","1309","1309","1309","0.6400000125169754","0.20000000298023224","0.800000011920929"
"4920000","1312.4","1312","1313","0.4400000095367432","0.4000000059604645","0.6000000238418579","1313","1313","1313","0.4000000089406967","0.20000000298023224","0.6000000238418579"
"4935000","1316.4","1316","1317","0.44000000655651095","0.20000000298023224","0.800000011920929","1317","1317","1317","0.4400000095367432","0.20000000298023224","0.800000011920929"
"4950000","1320.4","1320","1321","0.5200000166893005","0.4000000059604645","0.6000000238418579","1321","1321","1321","0.24000000655651094","0","0.6000000238418579"
"4965000","1324.4","1324","1325","0.6400000095367432","0.4000000059604645","1","1325","1325","1325","0.4800000131130219","0.4000000059604645","0.6000000238418579"
"4980000","1328.4","1328","1329","0.5600000143051147","0.4000000059604645","0.800000011920929","1329","1329","1329","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"4995000","1332.4","1332","1333","0.4400000125169754","0.20000000298023224","0.6000000238418579","1333","1333","1333","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"5010000","1336.4","1336","1337","0.3600000083446503","0.20000000298023224","0.6000000238418579","1337","1337","1337","0.3200000047683716","0.20000000298023224","0.4000000059604645"
"5025000","1340.4","1340","1341","0.6800000101327897","0.20000000298023224","1","1341","1341","1341","0.24000000357627868","0","0.4000000059604645"
"5040000","1344.4","1344","1345","0.4000000089406967","0.20000000298023224","0.800000011920929","1345","1345","1345","0.28000000715255735","0.20000000298023224","0.6000000238418579"
"5055000","1348.4","1348","1349","0.4000000089406967","0","0.800000011920929","1349","1349","1349","0.2800000041723251","0","0.4000000059604645"
"5070000","1352.4","1352","1353","0.44000000357627866","0.20000000298023224","1","1353","1353","1353","0.36000001430511475","0","0.6000000238418579"
"5085000","1356.4","1356","1357","0.4000000089406967","0.20000000298023224","0.800000011920929","1357","1357","1357","0.360000005364418","0.20000000298023224","0.4000000059604645"
"5100000","1360.4","1360","1361","0.44000000357627866","0.20000000298023224","1","1361","1361","1361","0.24000000357627868","0","0.800000011920929"
"5115000","1364.4","1364","1365","0.5200000107288361","0.20000000298023224","1","1365","1365","1365","0.4800000101327896","0.20000000298023224","0.800000011920929"
"5130000","1368.4","1368","1369","0.4800000160932541","0.20000000298023224","0.6000000238418579","1369","1369","1369","0.24000000357627868","0.20000000298023224","0.4000000059604645"
"5145000","1372.4","1372","1373","0.6000000089406967","0.20000000298023224","1","1373","1373","1373","0.36000001430511475","0","0.6000000238418579"
"5160000","1376.4","1376","1377","0.4400000125169754","0.20000000298023224","0.6000000238418579","1377","1377","1377","0.4000000089406967","0.20000000298023224","0.6000000238418579"
"5175000","1380.4","1380","1381","0.4000000089406967","0","0.800000011920929","1381","1381","1381","0.5200000137090683","0.20000000298023224","0.800000011920929"
"5190000","1384.4","1384","1385","0.5200000166893005","0.4000000059604645","0.6000000238418579","1385","1385","1385","0.5200000107288361","0.20000000298023224","0.800000011920929"
"5205000","1388.4","1388","1389","0.600000011920929","0","1","1389","1389","1389","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"5220000","1392.4","1392","1393","0.48000000715255736","0.4000000059604645","0.800000011920929","1393","1393","1393","0.3200000047683716","0.20000000298023224","0.4000000059604645"
"5235000","1396.4","1396","1397","0.5200000196695328","0.20000000298023224","0.6000000238418579","1397","1397","1397","0.1600000023841858","0","0.4000000059604645"
"5250000","1400.4","1400","1401","0.5200000107288361","0","0.800000011920929","1401","1401","1401","0.4800000101327896","0","1"
"5265000","1404.4","1404","1405","0.5600000113248825","0.20000000298023224","1","1405","1405","1405","0.28000000715255735","0.20000000298023224","0.6000000238418579"
"5280000","1408.4","1408","1409","0.5600000083446502","0.4000000059604645","0.800000011920929","1409","1409","1409","0.360000005364418","0.20000000298023224","0.800000011920929"
"5295000","1412.4","1412","1413","0.48000000715255736","0.20000000298023224","0.800000011920929","1413","1413","1413","0.24000000357627868","0","0.800000011920929"
"5310000","1416.4","1416","1417","0.48000000715255736","0.20000000298023224","0.800000011920929","1417","1417","1417","0.360000005364418","0.20000000298023224","0.800000011920929"
"5325000","1420.4","1420","1421","0.5200000107288361","0.4000000059604645","0.800000011920929","1421","1421","1421","0.44000000357627866","0.20000000298023224","1"
"5340000","1424.4","1424","1425","0.3200000047683716","0","0.800000011920929","1425","1425","1425","0.6400000035762787","0.4000000059604645","1"
"5355000","1428.4","1428","1429","0.48000000417232513","0","1","1429","1429","1429","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"5370000","1432.4","1432","1433","0.5600000143051147","0.4000000059604645","0.800000011920929","1433","1433","1433","0.600000011920929","0.4000000059604645","0.800000011920929"
"5385000","1436.4","1436","1437","0.4800000131130219","0.4000000059604645","0.6000000238418579","1437","1437","1437","0.40000001192092893","0","0.6000000238418579"
"5400000","1440.4","1440","1441","0.40000001192092893","0.20000000298023224","0.6000000238418579","1441","1441","1441","0.4400000095367432","0.20000000298023224","0.800000011920929"
"5415000","1444.4","1444","1445","0.44000000357627866","0","1","1445","1445","1445","0.6800000131130218","0.4000000059604645","0.800000011920929"
"5430000","1448.4","1448","1449","0.4400000125169754","0","0.800000011920929","1449","1449","1449","0.5600000113248825","0.20000000298023224","0.800000011920929"
"5445000","1452.4","1452","1453","0.3200000047683716","0","0.4000000059604645","1453","1453","1453","0.600000011920929","0.4000000059604645","0.800000011920929"
"5460000","1456.4","1456","1457","0.5200000137090683","0.20000000298023224","0.800000011920929","1457","1457","1457","0.5600000143051147","0","0.800000011920929"
"5475000","1460.4","1460","1461","0.48000000715255736","0.20000000298023224","0.800000011920929","1461","1461","1461","0.5600000113248825","0.20000000298023224","0.800000011920929"
"5490000","1464.4","1464","1465","0.5200000107288361","0","1","1465","1465","1465","0.5200000137090683","0.20000000298023224","0.800000011920929"
"5505000","1468.4","1468","1469","0.4000000059604645","0","1","1469","1469","1469","0.5600000083446502","0.4000000059604645","0.800000011920929"
"5520000","1472.4","1472","1473","0.4000000089406967","0.20000000298023224","0.800000011920929","1473","1473","1473","0.6400000065565109","0.20000000298023224","1"
"5535000","1476.4","1476","1477","0.6400000095367432","0.4000000059604645","1","1477","1477","1477","0.48000000715255736","0","0.800000011920929"
"5550000","1480.4","1480","1481","0.28000001013278963","0","0.6000000238418579","1481","1481","1481","0.7600000143051148","0.6000000238418579","1"
"5565000","1484.4","1484","1485","0.48000000715255736","0","1","1485","1485","1485","0.5200000107288361","0.4000000059604645","0.800000011920929"
"5580000","1488.4","1488","1489","0.5200000077486038","0.20000000298023224","0.800000011920929","1489","1489","1489","0.5200000047683716","0","1"
"5595000","1492.4","1492","1493","0.5200000077486038","0.20000000298023224","1","1493","1493","1493","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"5610000","1496.4","1496","1497","0.4400000095367432","0.20000000298023224","0.800000011920929","1497","1497","1497","0.5600000202655793","0.4000000059604645","0.6000000238418579"
"5625000","1500.4","1500","1501","0.4800000101327896","0.20000000298023224","0.800000011920929","1501","1501","1501","0.5200000137090683","0.20000000298023224","0.800000011920929"
"5640000","1504.4","1504","1505","0.600000011920929","0.4000000059604645","1","1505","1505","1505","0.4000000059604645","0","1"
"5655000","1508.4","1508","1509","0.3600000113248825","0","0.6000000238418579","1509","1509","1509","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"5670000","1512.4","1512","1513","0.44000000655651095","0.20000000298023224","0.800000011920929","1513","1513","1513","0.4800000131130219","0.20000000298023224","0.800000011920929"
"5685000","1516.4","1516","1517","0.5200000077486038","0.20000000298023224","1","1517","1517","1517","0.6000000178813935","0.4000000059604645","0.800000011920929"
"5700000","1520.4","1520","1521","0.4000000149011612","0","0.6000000238418579","1521","1521","1521","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"5715000","1524.4","1524","1525","0.4000000089406967","0.20000000298023224","0.800000011920929","1525","1525","1525","0.5200000077486038","0.20000000298023224","0.800000011920929"
"5730000","1528.4","1528","1529","0.3600000113248825","0","0.6000000238418579","1529","1529","1529","0.600000011920929","0.4000000059604645","0.800000011920929"
"5745000","1532.4","1532","1533","0.3600000083446503","0","0.6000000238418579","1533","1533","1533","0.5200000137090683","0.20000000298023224","0.800000011920929"
"5760000","1536.4","1536","1537","0.600000011920929","0.4000000059604645","0.800000011920929","1537","1537","1537","0.4400000095367432","0.20000000298023224","0.800000011920929"
"5775000","1540.4","1540","1541","0.44000000655651095","0.20000000298023224","0.800000011920929","1541","1541","1541","0.5600000113248825","0.20000000298023224","1"
"5790000","1544.4","1544","1545","0.5600000083446502","0","1","1545","1545","1545","0.600000011920929","0","1"
"5805000","1548.4","1548","1549","0.48000000715255736","0.20000000298023224","1","1549","1549","1549","0.4000000089406967","0.20000000298023224","0.800000011920929"
"5820000","1552.4","1552","1553","0.44000000655651095","0","0.800000011920929","1553","1553","1553","0.4400000095367432","0","0.800000011920929"
"5835000","1556.4","1556","1557","0.3200000077486038","0","0.800000011920929","1557","1557","1557","0.4400000095367432","0","0.800000011920929"
"5850000","1560.4","1560","1561","0.5200000137090683","0.20000000298023224","0.800000011920929","1561","1561","1561","0.4000000089406967","0.20000000298023224","0.800000011920929"
"5865000","1564.4","1564","1565","0.5200000047683716","0.20000000298023224","1","1565","1565","1565","0.44000000655651095","0","0.800000011920929"
"5880000","1568.4","1568","1569","0.5200000077486038","0.20000000298023224","1","1569","1569","1569","0.5200000137090683","0.20000000298023224","0.800000011920929"
"5895000","1572.4","1572","1573","0.4400000095367432","0","0.800000011920929","1573","1573","1573","0.5200000077486038","0.20000000298023224","1"
"5910000","1576.4","1576","1577","0.560000017285347","0.20000000298023224","0.800000011920929","1577","1577","1577","0.4800000131130219","0","0.800000011920929"
"5925000","1580.4","1580","1581","0.6400000095367432","0.4000000059604645","0.800000011920929","1581","1581","1581","0.3200000077486038","0","0.6000000238418579"
"5940000","1584.4","1584","1585","0.48000000715255736","0.20000000298023224","1","1585","1585","1585","0.5200000107288361","0.4000000059604645","0.800000011920929"
"5955000","1588.4","1588","1589","0.4800000160932541","0.20000000298023224","0.6000000238418579","1589","1589","1589","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"5970000","1592.4","1592","1593","0.4800000101327896","0.20000000298023224","0.800000011920929","1593","1593","1593","0.6400000154972076","0.4000000059604645","1"
"5985000","1596.4","1596","1597","0.5200000107288361","0.4000000059604645","0.800000011920929","1597","1597","1597","0.4800000101327896","0.20000000298023224","0.800000011920929"
"6000000","1600.4","1600","1601","0.4800000131130219","0.4000000059604645","0.6000000238418579","1601","1601","1601","0.5200000137090683","0.20000000298023224","0.800000011920929"
"6015000","1604.4","1604","1605","0.5600000202655793","0.4000000059604645","0.6000000238418579","1605","1605","1605","0.5600000143051147","0.4000000059604645","0.800000011920929"
"6030000","1608.4","1608","1609","0.24000000357627868","0","0.4000000059604645","1609","1609","1609","0.4400000095367432","0.20000000298023224","0.800000011920929"
"6045000","1612.4","1612","1613","0.48000000715255736","0.4000000059604645","0.800000011920929","1613","1613","1613","0.48000000715255736","0.4000000059604645","0.800000011920929"
"6060000","1616.4","1616","1617","0.5200000107288361","0.4000000059604645","0.800000011920929","1617","1617","1617","0.360000005364418","0.20000000298023224","0.4000000059604645"
"6075000","1620.4","1620","1621","0.5600000143051147","0","0.800000011920929","1621","1621","1621","0.48000000417232513","0","1"
"6090000","1624.4","1624","1625","0.4000000059604645","0.20000000298023224","0.800000011920929","1625","1625","1625","0.5200000196695328","0.20000000298023224","0.6000000238418579"
"6105000","1628.4","1628","1629","0.4000000059604645","0.20000000298023224","0.800000011920929","1629","1629","1629","0.4800000131130219","0.4000000059604645","0.6000000238418579"
"6120000","1632.4","1632","1633","0.5600000143051147","0","1","1633","1633","1633","0.5600000083446502","0.4000000059604645","0.800000011920929"
"6135000","1636.4","1636","1637","0.6800000190734863","0.6000000238418579","0.800000011920929","1637","1637","1637","0.4000000089406967","0","0.800000011920929"
"6150000","1640.4","1640","1641","0.5600000083446502","0","1","1641","1641","1641","0.4800000101327896","0.20000000298023224","0.800000011920929"
"6165000","1644.4","1644","1645","0.600000011920929","0.4000000059604645","1","1645","1645","1645","0.4400000095367432","0","1"
"6180000","1648.4","1648","1649","0.4400000095367432","0.20000000298023224","0.800000011920929","1649","1649","1649","0.3600000113248825","0","0.6000000238418579"
"6195000","1652.4","1652","1653","0.6000000178813935","0.4000000059604645","0.800000011920929","1653","1653","1653","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"6210000","1656.4","1656","1657","0.600000011920929","0.4000000059604645","0.800000011920929","1657","1657","1657","0.5200000107288361","0.4000000059604645","0.800000011920929"
"6225000","1660.4","1660","1661","0.5600000083446502","0.4000000059604645","1","1661","1661","1661","0.44000000655651095","0.20000000298023224","0.800000011920929"
"6240000","1664.4","1664","1665","0.6400000154972076","0.4000000059604645","0.800000011920929","1665","1665","1665","0.5200000107288361","0.20000000298023224","0.800000011920929"
"6255000","1668.4","1668","1669","0.5200000166893005","0.4000000059604645","0.6000000238418579","1669","1669","1669","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"6270000","1672.4","1672","1673","0.4800000101327896","0.20000000298023224","0.800000011920929","1673","1673","1673","0.6400000125169754","0.20000000298023224","1"
"6285000","1676.4","1676","1677","0.4000000089406967","0.20000000298023224","0.6000000238418579","1677","1677","1677","0.24000000655651094","0","0.6000000238418579"
"6300000","1680.4","1680","1681","0.4400000125169754","0.20000000298023224","0.6000000238418579","1681","1681","1681","0.3200000077486038","0","0.6000000238418579"
"6315000","1684.4","1684","1685","0.44000001549720763","0","0.6000000238418579","1685","1685","1685","0.600000011920929","0.4000000059604645","0.800000011920929"
"6330000","1688.4","1688","1689","0.6000000089406967","0.20000000298023224","0.800000011920929","1689","1689","1689","0.44000000357627866","0","1"
"6345000","1692.4","1692","1693","0.4800000160932541","0.20000000298023224","0.6000000238418579","1693","1693","1693","0.360000005364418","0","0.800000011920929"
"6360000","1696.4","1696","1697","0.44000001549720763","0.20000000298023224","0.6000000238418579","1697","1697","1697","0.44000001549720763","0","0.6000000238418579"
"6375000","1700.4","1700","1701","0.7600000143051148","0.6000000238418579","0.800000011920929","1701","1701","1701","0.40000000298023225","0.20000000298023224","1"
"6390000","1704.4","1704","1705","0.4000000089406967","0.20000000298023224","0.6000000238418579","1705","1705","1705","0.40000000298023225","0","1"
"6405000","1708.4","1708","1709","0.48000000715255736","0","1","1709","1709","1709","0.4000000089406967","0","0.800000011920929"
"6420000","1712.4","1712","1713","0.5200000137090683","0.20000000298023224","0.800000011920929","1713","1713","1713","0.5600000113248825","0.20000000298023224","1"
"6435000","1716.4","1716","1717","0.6400000125169754","0.20000000298023224","1","1717","1717","1717","0.32000001072883605","0","0.6000000238418579"
"6450000","1720.4","1720","1721","0.600000011920929","0.4000000059604645","1","1721","1721","1721","0.5200000107288361","0","0.800000011920929"
"6465000","1724.4","1724","1725","0.600000011920929","0.4000000059604645","0.800000011920929","1725","1725","1725","0.6000000149011612","0.20000000298023224","1"
"6480000","1728.4","1728","1729","0.6000000089406967","0.20000000298023224","0.800000011920929","1729","1729","1729","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"6495000","1732.4","1732","1733","0.6000000178813935","0.4000000059604645","0.800000011920929","1733","1733","1733","0.4400000095367432","0","0.800000011920929"
"6510000","1736.4","1736","1737","0.5200000017881393","0","1","1737","1737","1737","0.48000000715255736","0.4000000059604645","0.800000011920929"
"6525000","1740.4","1740","1741","0.600000011920929","0.4000000059604645","1","1741","1741","1741","0.5200000137090683","0.20000000298023224","0.800000011920929"
"6540000","1744.4","1744","1745","0.44000000655651095","0.20000000298023224","0.800000011920929","1745","1745","1745","0.4000000059604645","0.20000000298023224","0.800000011920929"
"6555000","1748.4","1748","1749","0.5200000107288361","0.20000000298023224","0.800000011920929","1749","1749","1749","0.6400000125169754","0.20000000298023224","0.800000011920929"
"6570000","1752.4","1752","1753","0.6400000154972076","0.4000000059604645","0.800000011920929","1753","1753","1753","0.6000000089406967","0.20000000298023224","1"
"6585000","1756.4","1756","1757","0.4000000089406967","0.20000000298023224","0.6000000238418579","1757","1757","1757","0.5600000113248825","0.20000000298023224","0.800000011920929"
"6600000","1760.4","1760","1761","0.4400000095367432","0.4000000059604645","0.6000000238418579","1761","1761","1761","0.40000001192092893","0","0.6000000238418579"
"6615000","1764.4","1764","1765","0.28000000715255735","0","0.6000000238418579","1765","1765","1765","0.4000000089406967","0.20000000298023224","0.6000000238418579"
"6630000","1768.4","1768","1769","0.40000000298023225","0.20000000298023224","1","1769","1769","1769","0.5200000077486038","0","1"
"6645000","1772.4","1772","1773","0.6400000095367432","0.4000000059604645","1","1773","1773","1773","0.5200000077486038","0.20000000298023224","0.800000011920929"
"6660000","1776.4","1776","1777","0.6000000149011612","0.20000000298023224","0.800000011920929","1777","1777","1777","0.7200000166893006","0.6000000238418579","0.800000011920929"
"6675000","1780.4","1780","1781","0.5600000143051147","0.4000000059604645","0.800000011920929","1781","1781","1781","0.5600000113248825","0.20000000298023224","1"
"6690000","1784.4","1784","1785","0.5600000143051147","0","0.800000011920929","1785","1785","1785","0.6400000125169754","0.20000000298023224","1"
"6705000","1788.4","1788","1789","0.3600000083446503","0","0.800000011920929","1789","1789","1789","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"6720000","1792.4","1792","1793","0.5200000137090683","0.20000000298023224","0.800000011920929","1793","1793","1793","0.6400000095367432","0.4000000059604645","0.800000011920929"
"6735000","1796.4","1796","1797","0.5600000202655793","0.4000000059604645","0.6000000238418579","1797","1797","1797","0.5600000053644181","0.20000000298023224","1"
"6750000","1800.4","1800","1801","0.7600000143051148","0.6000000238418579","1","1801","1801","1801","0.5200000047683716","0","1"
"6765000","1804.4","1804","1805","0.5200000166893005","0.4000000059604645","0.6000000238418579","1805","1805","1805","0.4800000101327896","0.20000000298023224","0.800000011920929"
"6780000","1808.4","1808","1809","0.5200000166893005","0.4000000059604645","0.6000000238418579","1809","1809","1809","0.4400000095367432","0","0.800000011920929"
"6795000","1812.4","1812","1813","0.5600000202655793","0.4000000059604645","0.6000000238418579","1813","1813","1813","0.44000000655651095","0","1"
"6810000","1816.4","1816","1817","0.4800000101327896","0.20000000298023224","0.800000011920929","1817","1817","1817","0.44000000655651095","0","1"
"6825000","1820.4","1820","1821","0.44000000655651095","0","1","1821","1821","1821","0.44000000655651095","0","1"
"6840000","1824.4","1824","1825","0.7200000047683716","0.4000000059604645","1","1825","1825","1825","0.4400000095367432","0.20000000298023224","0.800000011920929"
"6855000","1828.4","1828","1829","0.44000000357627866","0","1","1829","1829","1829","0.28000000715255735","0","0.6000000238418579"
"6870000","1832.4","1832","1833","0.6400000154972076","0.4000000059604645","0.800000011920929","1833","1833","1833","0.360000005364418","0.20000000298023224","0.800000011920929"
"6885000","1836.4","1836","1837","0.5200000107288361","0.4000000059604645","0.800000011920929","1837","1837","1837","0.48000000417232513","0.20000000298023224","1"
"6900000","1840.4","1840","1841","0.5200000107288361","0.20000000298023224","0.800000011920929","1841","1841","1841","0.4000000089406967","0","0.800000011920929"
"6915000","1844.4","1844","1845","0.44000001549720763","0","0.6000000238418579","1845","1845","1845","0.5600000143051147","0","0.800000011920929"
"6930000","1848.4","1848","1849","0.4800000101327896","0.20000000298023224","0.800000011920929","1849","1849","1849","0.4000000089406967","0.20000000298023224","0.6000000238418579"
"6945000","1852.4","1852","1853","0.600000011920929","0","0.800000011920929","1853","1853","1853","0.5200000137090683","0.20000000298023224","0.800000011920929"
"6960000","1856.4","1856","1857","0.5200000137090683","0.20000000298023224","0.800000011920929","1857","1857","1857","0.6800000101327897","0.20000000298023224","1"
"6975000","1860.4","1860","1861","0.48000000715255736","0","1","1861","1861","1861","0.5600000143051147","0.4000000059604645","0.800000011920929"
"6990000","1864.4","1864","1865","0.6000000089406967","0.20000000298023224","1","1865","1865","1865","0.6400000154972076","0.4000000059604645","0.800000011920929"
"7005000","1868.4","1868","1869","0.5200000077486038","0.20000000298023224","1","1869","1869","1869","0.7200000166893006","0.6000000238418579","1"
"7020000","1872.4","1872","1873","0.4400000095367432","0","0.800000011920929","1873","1873","1873","0.3200000047683716","0","0.800000011920929"
"7035000","1876.4","1876","1877","0.5600000083446502","0.4000000059604645","1","1877","1877","1877","0.6800000190734863","0.6000000238418579","0.800000011920929"
"7050000","1880.4","1880","1881","0.600000011920929","0.4000000059604645","1","1881","1881","1881","0.5600000113248825","0.20000000298023224","0.800000011920929"
"7065000","1884.4","1884","1885","0.4800000131130219","0.4000000059604645","0.6000000238418579","1885","1885","1885","0.5600000143051147","0.4000000059604645","0.800000011920929"
"7080000","1888.4","1888","1889","0.4800000101327896","0.20000000298023224","0.800000011920929","1889","1889","1889","0.5600000053644181","0.20000000298023224","1"
"7095000","1892.4","1892","1893","0.4400000095367432","0.20000000298023224","0.800000011920929","1893","1893","1893","0.6400000065565109","0.20000000298023224","1"
"7110000","1896.4","1896","1897","0.6800000131130218","0.4000000059604645","1","1897","1897","1897","0.6000000089406967","0.20000000298023224","0.800000011920929"
"7125000","1900.4","1900","1901","0.5200000137090683","0.20000000298023224","0.800000011920929","1901","1901","1901","0.6400000065565109","0.20000000298023224","1"
"7140000","1904.4","1904","1905","0.4400000095367432","0.4000000059604645","0.6000000238418579","1905","1905","1905","0.4400000095367432","0.20000000298023224","0.800000011920929"
"7155000","1908.4","1908","1909","0.48000000417232513","0.20000000298023224","1","1909","1909","1909","0.6000000178813935","0.4000000059604645","0.800000011920929"
"7170000","1912.4","1912","1913","0.5200000137090683","0.20000000298023224","0.800000011920929","1913","1913","1913","0.6400000154972076","0.4000000059604645","0.800000011920929"
"7185000","1916.4","1916","1917","0.5200000166893005","0.4000000059604645","0.6000000238418579","1917","1917","1917","0.6400000125169754","0.20000000298023224","1"
"7200000","1920.4","1920","1921","0.44000000655651095","0.20000000298023224","1","1921","1921","1921","0.7600000143051148","0.6000000238418579","1"
"7215000","1924.4","1924","1925","0.5200000077486038","0.20000000298023224","0.800000011920929","1925","1925","1925","0.6400000154972076","0.4000000059604645","0.800000011920929"
"7230000","1928.4","1928","1929","0.6800000131130218","0.4000000059604645","1","1929","1929","1929","0.6000000059604644","0.20000000298023224","1"
"7245000","1932.4","1932","1933","0.6000000059604644","0","1","1933","1933","1933","0.5600000143051147","0.4000000059604645","0.800000011920929"
"7260000","1936.4","1936","1937","0.44000001549720763","0.20000000298023224","0.6000000238418579","1937","1937","1937","0.5200000166893005","0.4000000059604645","0.6000000238418579"
"7275000","1940.4","1940","1941","0.4800000101327896","0.20000000298023224","0.800000011920929","1941","1941","1941","0.720000010728836","0.4000000059604645","1"
"7290000","1944.4","1944","1945","0.6000000089406967","0.20000000298023224","1","1945","1945","1945","0.5600000113248825","0.20000000298023224","0.800000011920929"
"7305000","1948.4","1948","1949","0.7600000143051148","0.6000000238418579","1","1949","1949","1949","0.6000000178813935","0.4000000059604645","0.800000011920929"
"7320000","1952.4","1952","1953","0.6000000089406967","0.20000000298023224","1","1953","1953","1953","0.5600000113248825","0.20000000298023224","1"
"7335000","1956.4","1956","1957","0.5200000137090683","0.20000000298023224","0.800000011920929","1957","1957","1957","0.44000001549720763","0.20000000298023224","0.6000000238418579"
"7350000","1960.4","1960","1961","0.44000000655651095","0","1","1961","1961","1961","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"7365000","1964.4","1964","1965","0.7200000166893006","0.6000000238418579","1","1965","1965","1965","0.48000001907348633","0","0.6000000238418579"
"7380000","1968.4","1968","1969","0.5200000137090683","0.20000000298023224","0.800000011920929","1969","1969","1969","0.6400000065565109","0.20000000298023224","1"
"7395000","1972.4","1972","1973","0.3200000047683716","0.20000000298023224","0.4000000059604645","1973","1973","1973","0.4400000095367432","0.20000000298023224","0.800000011920929"
"7410000","1976.4","1976","1977","0.4000000089406967","0.20000000298023224","0.6000000238418579","1977","1977","1977","0.48000000417232513","0","1"
"7425000","1980.4","1980","1981","0.4800000131130219","0","0.800000011920929","1981","1981","1981","0.6400000154972076","0.4000000059604645","0.800000011920929"
"7440000","1984.4","1984","1985","0.6000000178813935","0.4000000059604645","0.800000011920929","1985","1985","1985","0.5600000113248825","0.20000000298023224","0.800000011920929"
"7455000","1988.4","1988","1989","0.24000000357627868","0.20000000298023224","0.4000000059604645","1989","1989","1989","0.5600000023841858","0.20000000298023224","1"
"7470000","1992.4","1992","1993","0.360000005364418","0","0.800000011920929","1993","1993","1993","0.6400000035762787","0","1"
"7485000","1996.4","1996","1997","0.4400000095367432","0.4000000059604645","0.6000000238418579","1997","1997","1997","0.4800000101327896","0.20000000298023224","0.800000011920929"
"7500000","2000.4","2000","2001","0.5200000137090683","0.20000000298023224","0.800000011920929","2001","2001","2001","0.600000011920929","0.4000000059604645","0.800000011920929"
"7515000","2004.4","2004","2005","0.40000001192092893","0.20000000298023224","0.6000000238418579","2005","2005","2005","0.6400000095367432","0.4000000059604645","1"
"7530000","2008.4","2008","2009","0.40000001192092893","0","0.6000000238418579","2009","2009","2009","0.5200000107288361","0","1"
"7545000","2012.4","2012","2013","0.4800000160932541","0.20000000298023224","0.6000000238418579","2013","2013","2013","0.4400000125169754","0","0.800000011920929"
"7560000","2016.4","2016","2017","0.4800000101327896","0.20000000298023224","0.800000011920929","2017","2017","2017","0.7200000166893006","0.6000000238418579","1"
"7575000","2020.4","2020","2021","0.32000001072883605","0","0.6000000238418579","2021","2021","2021","0.4400000095367432","0","0.800000011920929"
"7590000","2024.4","2024","2025","0.3600000113248825","0","0.6000000238418579","2025","2025","2025","0.4400000095367432","0.20000000298023224","0.800000011920929"
"7605000","2028.4","2028","2029","0.2800000041723251","0","0.4000000059604645","2029","2029","2029","0.5200000047683716","0.20000000298023224","1"
"7620000","2032.4","2032","2033","0.3600000083446503","0.20000000298023224","0.6000000238418579","2033","2033","2033","0.3600000113248825","0.20000000298023224","0.6000000238418579"
"7635000","2036.4","2036","2037","0.3600000083446503","0","0.6000000238418579","2037","2037","2037","0.4400000125169754","0.20000000298023224","0.6000000238418579"
"7650000","2040.4","2040","2041","0.24000000357627868","0","0.4000000059604645","2041","2041","2041","0.4800000101327896","0.20000000298023224","0.800000011920929"
"7665000","2044.4","2044","2045","0.4800000131130219","0.4000000059604645","0.6000000238418579","2045","2045","2045","0.4800000160932541","0.20000000298023224","0.6000000238418579"
"7680000","2048.4","2048","2049","0.5200000137090683","0.20000000298023224","0.800000011920929","2049","2049","2049","0.5600000113248825","0.20000000298023224","0.800000011920929"
"7695000","2052.4","2052","2053","0.6400000095367432","0.4000000059604645","1","2053","2053","2053","0.3600000083446503","0","0.800000011920929"
"7710000","2056.4","2056","2057","0.3600000083446503","0.20000000298023224","0.6000000238418579","2057","2057","2057","0.5200000137090683","0.20000000298023224","0.800000011920929"
"7725000","2060.4","2060","2061","0.3200000047683716","0.20000000298023224","0.4000000059604645","2061","2061","2061","0.4000000059604645","0.20000000298023224","0.800000011920929"
